run_id,variant,reference_variant,scene_logits_mae_vs_torch_fp32,scene_logits_max_abs_vs_torch_fp32,seg_logits_mae_vs_torch_fp32,seg_logits_max_abs_vs_torch_fp32,scene_pred_agreement_vs_torch_fp32,seg_pixel_agreement_vs_torch_fp32
semantic_guided_onnx_eval_fullcalib_minmax_20260616,torch_fp32,torch_fp32,0.0,0.0,0.0,0.0,1.0,1.0
semantic_guided_onnx_eval_fullcalib_minmax_20260616,torch_bf16,torch_fp32,0.0032917894423007965,0.009170055389404297,0.010584119707345963,0.1446850299835205,1.0,0.9995017051696777
semantic_guided_onnx_eval_fullcalib_minmax_20260616,torch_awq_w8a8_emulated,torch_fp32,0.008666567504405975,0.024840593338012695,0.09500391483306884,1.141914963722229,1.0,0.9961495399475098
semantic_guided_onnx_eval_fullcalib_minmax_20260616,onnx_fp32,torch_fp32,0.00013682805001735687,0.00022268295288085938,0.00023613485973328352,0.0017561912536621094,1.0,0.9999971389770508
semantic_guided_onnx_eval_fullcalib_minmax_20260616,onnx_int8_qdq,torch_fp32,0.06146404519677162,0.21410393714904785,0.22463607788085938,3.207357883453369,1.0,0.9881405830383301
