run_id,model_name,model_display_name,architecture,checkpoint_name,checkpoint_path,comparison_group,reference_variant,variant,runtime,device_or_provider,precision_mode,quant_format,native_deployment_artifact,opset_version,image_size,split,manifest_path,mask_source,eval_image_count,label_order,segmentation_class_names,scene_class_names,calibration_split,calibration_image_count,calibration_method,onnxruntime_version,onnx_providers,session_options_summary,latency_warmup_batches,latency_measure_batches,param_count,artifact_path,artifact_size_bytes,proxy_state_tensor_bytes,theoretical_packed_state_tensor_bytes,ordering_warning_count,classification_accuracy,macro_precision,macro_recall,macro_f1,mean_confidence,std_confidence,mean_margin,mean_confidence_correct,mean_confidence_incorrect,seg_pixel_accuracy_vs_sam3,seg_mean_iou_vs_sam3,seg_mean_dice_vs_sam3,latency_mean_ms,latency_p50_ms,latency_p95_ms,throughput_images_per_second,scene_logits_mae_vs_torch_fp32,scene_logits_max_abs_vs_torch_fp32,seg_logits_mae_vs_torch_fp32,seg_logits_max_abs_vs_torch_fp32,scene_pred_agreement_vs_torch_fp32,seg_pixel_agreement_vs_torch_fp32,pseudo_mask_note
semantic_guided_onnx_eval_fullcalib_minmax_20260616,semantic_guided_cgaf,Semantic-Guided CG-AF CNN,semantic_guided_cgaf,fft,/home/lucas/CSC3109_Project_qat/model/semantic_guided_cgaf_fft_semantic_guided_bf16_qat_best_recipe_20260615/best_miou.pt,fft,torch_fp32,torch_fp32,torch,cuda,fp32,,False,18,512,internal_tune,/home/lucas/CSC3109_Project_qat/reports/tables/semantic_sam3_class_aware_mask_manifest.csv,sam3_class_aware,8,"[""bridge"", ""freeway"", ""overpass"", ""railway""]","[""background"", ""bridge"", ""freeway"", ""overpass"", ""railway""]","[""bridge"", ""freeway"", ""overpass"", ""railway""]",,,,1.26.0,"[""TensorrtExecutionProvider"", ""CUDAExecutionProvider"", ""CPUExecutionProvider""]",,0,1,28452972,/home/lucas/CSC3109_Project_qat/model/semantic_guided_cgaf_fft_semantic_guided_bf16_qat_best_recipe_20260615/best_miou.pt,341830437,,,0,1.0,0.25,0.25,0.25,0.9644066393375397,0.003155777268523539,0.9522753581404686,0.9644066393375397,,0.9783220291137695,0.9461164781105911,0.9721448810211645,108.69673500565113,108.69673500565113,108.69673500565113,73.59926680027768,0.0,0.0,0.0,0.0,1.0,1.0,"Segmentation metrics are SAM3 pseudo-mask agreement, not human ground truth."
semantic_guided_onnx_eval_fullcalib_minmax_20260616,semantic_guided_cgaf,Semantic-Guided CG-AF CNN,semantic_guided_cgaf,fft,/home/lucas/CSC3109_Project_qat/model/semantic_guided_cgaf_fft_semantic_guided_bf16_qat_best_recipe_20260615/best_miou.pt,fft,torch_fp32,torch_bf16,torch,cuda,cuda_autocast_bf16,,False,18,512,internal_tune,/home/lucas/CSC3109_Project_qat/reports/tables/semantic_sam3_class_aware_mask_manifest.csv,sam3_class_aware,8,"[""bridge"", ""freeway"", ""overpass"", ""railway""]","[""background"", ""bridge"", ""freeway"", ""overpass"", ""railway""]","[""bridge"", ""freeway"", ""overpass"", ""railway""]",,,,1.26.0,"[""TensorrtExecutionProvider"", ""CUDAExecutionProvider"", ""CPUExecutionProvider""]","{""amp_dtype"": ""bf16"", ""amp_enabled"": true, ""grad_scaler"": false}",0,1,28452972,/home/lucas/CSC3109_Project_qat/model/semantic_guided_cgaf_fft_semantic_guided_bf16_qat_best_recipe_20260615/best_miou.pt,341830437,,,0,1.0,0.25,0.25,0.25,0.9642296358942986,0.0031615158210375324,0.9520280137658119,0.9642296358942986,,0.9783377647399902,0.9461280200202224,0.9721507426733328,628.1600319998688,628.1600319998688,628.1600319998688,12.7356081133186,0.0032917894423007965,0.009170055389404297,0.010584119707345963,0.1446850299835205,1.0,0.9995017051696777,"Segmentation metrics are SAM3 pseudo-mask agreement, not human ground truth."
semantic_guided_onnx_eval_fullcalib_minmax_20260616,semantic_guided_cgaf,Semantic-Guided CG-AF CNN,semantic_guided_cgaf,fft,/home/lucas/CSC3109_Project_qat/model/semantic_guided_cgaf_fft_semantic_guided_bf16_qat_best_recipe_20260615/best_miou.pt,fft,torch_fp32,torch_awq_w8a8_emulated,torch,cuda,awq_w8a8_emulated,torch_awq_w8a8_emulated,False,18,512,internal_tune,/home/lucas/CSC3109_Project_qat/reports/tables/semantic_sam3_class_aware_mask_manifest.csv,sam3_class_aware,8,"[""bridge"", ""freeway"", ""overpass"", ""railway""]","[""background"", ""bridge"", ""freeway"", ""overpass"", ""railway""]","[""bridge"", ""freeway"", ""overpass"", ""railway""]",train,2240,awq_activation_minmax,1.26.0,"[""TensorrtExecutionProvider"", ""CUDAExecutionProvider"", ""CPUExecutionProvider""]",,0,1,28452972,/home/lucas/CSC3109_Project_qat/model/semantic_guided_cgaf_fft_semantic_guided_bf16_qat_best_recipe_20260615/best_miou.pt,341830437,29038252,29038252,0,1.0,0.25,0.25,0.25,0.964067704975605,0.002946579684328295,0.9518195912241936,0.964067704975605,,0.9776186943054199,0.9444146126773887,0.9712342734671036,98.91211600188399,98.91211600188399,98.91211600188399,80.8798792642109,0.008666567504405975,0.024840593338012695,0.09500391483306884,1.141914963722229,1.0,0.9961495399475098,"Segmentation metrics are SAM3 pseudo-mask agreement, not human ground truth."
semantic_guided_onnx_eval_fullcalib_minmax_20260616,semantic_guided_cgaf,Semantic-Guided CG-AF CNN,semantic_guided_cgaf,fft,/home/lucas/CSC3109_Project_qat/model/semantic_guided_cgaf_fft_semantic_guided_bf16_qat_best_recipe_20260615/best_miou.pt,fft,torch_fp32,onnx_fp32,onnxruntime,CPUExecutionProvider,fp32,,True,18,512,internal_tune,/home/lucas/CSC3109_Project_qat/reports/tables/semantic_sam3_class_aware_mask_manifest.csv,sam3_class_aware,8,"[""bridge"", ""freeway"", ""overpass"", ""railway""]","[""background"", ""bridge"", ""freeway"", ""overpass"", ""railway""]","[""bridge"", ""freeway"", ""overpass"", ""railway""]",,,,1.26.0,"[""TensorrtExecutionProvider"", ""CUDAExecutionProvider"", ""CPUExecutionProvider""]","{""actual_providers"": [""CPUExecutionProvider""], ""execution_mode"": ""ExecutionMode.ORT_SEQUENTIAL"", ""graph_optimization_level"": ""GraphOptimizationLevel.ORT_ENABLE_ALL"", ""inter_op_num_threads"": 0, ""intra_op_num_threads"": 0}",0,1,28452972,/home/lucas/CSC3109_Project_qat/model/semantic_guided_cgaf_onnx_exports_smoke_20260616_v3/semantic_guided_cgaf_fft_fp32.onnx,113980546,,,0,1.0,0.25,0.25,0.25,0.9643957018852234,0.003156584056027055,0.9522606730461121,0.9643957018852234,,0.9783220291137695,0.9461165958573717,0.9721449453182224,1176.912855997216,1176.912855997216,1176.912855997216,6.797444652961565,0.00013682805001735687,0.00022268295288085938,0.00023613485973328352,0.0017561912536621094,1.0,0.9999971389770508,"Segmentation metrics are SAM3 pseudo-mask agreement, not human ground truth."
semantic_guided_onnx_eval_fullcalib_minmax_20260616,semantic_guided_cgaf,Semantic-Guided CG-AF CNN,semantic_guided_cgaf,fft,/home/lucas/CSC3109_Project_qat/model/semantic_guided_cgaf_fft_semantic_guided_bf16_qat_best_recipe_20260615/best_miou.pt,fft,torch_fp32,onnx_int8_qdq,onnxruntime,CPUExecutionProvider,int8_qdq,QDQ,True,18,512,internal_tune,/home/lucas/CSC3109_Project_qat/reports/tables/semantic_sam3_class_aware_mask_manifest.csv,sam3_class_aware,8,"[""bridge"", ""freeway"", ""overpass"", ""railway""]","[""background"", ""bridge"", ""freeway"", ""overpass"", ""railway""]","[""bridge"", ""freeway"", ""overpass"", ""railway""]",train,2240,minmax,1.26.0,"[""TensorrtExecutionProvider"", ""CUDAExecutionProvider"", ""CPUExecutionProvider""]","{""actual_providers"": [""CPUExecutionProvider""], ""execution_mode"": ""ExecutionMode.ORT_SEQUENTIAL"", ""graph_optimization_level"": ""GraphOptimizationLevel.ORT_ENABLE_ALL"", ""inter_op_num_threads"": 0, ""intra_op_num_threads"": 0}",0,1,28452972,/home/lucas/CSC3109_Project_qat/model/semantic_guided_cgaf_onnx_int8_fullcalib_minmax_20260616/semantic_guided_cgaf_fft_int8_qdq_fullcalib_minmax.onnx,29321225,,,0,1.0,0.25,0.25,0.25,0.9621490314602852,0.005925592762233579,0.9490934386849403,0.9621490314602852,,0.9749245643615723,0.9376079648375176,0.967568374685061,2966.4939759968547,2966.4939759968547,2966.4939759968547,2.696786194319406,0.06146404519677162,0.21410393714904785,0.22463607788085938,3.207357883453369,1.0,0.9881405830383301,"Segmentation metrics are SAM3 pseudo-mask agreement, not human ground truth."
